peringkat,nama,split,skor,frac_datar,dikenal
1539,2_607_jpg.rf.7eBklw2gTd2kO7wPNjdS.jpg,train,2.0000,0.400,
1540,2_60_jpg.rf.d1e2P3PCWyQkWB1zSBKh.jpg,train,2.0000,0.400,
1541,2_633_jpg.rf.wOynuZi4cdCmQm31zR2B.jpg,train,2.0000,0.400,
1542,2_634_jpg.rf.SnX3Iqk1thYpgyR4sSCj.jpg,train,2.0000,0.400,
1543,2_664_jpg.rf.AvtVv7MI5zYMzuGbs422.jpg,train,2.0000,0.400,
1544,2_680_jpg.rf.nVK9qsgrCzrvV3PtcVrj.jpg,train,2.0000,0.402,
1545,2_688_jpg.rf.BwSOiCxIA2LW6t46hyMq.jpg,train,2.0000,0.400,
1546,2_714_jpg.rf.Hr64gvBVujwwGjFmO8pd.jpg,train,2.0000,0.400,
1547,2_728_jpg.rf.coWIw6qsaJtfp786rwHM.jpg,train,2.0000,0.401,
1548,2_734_jpg.rf.yd3HkZSYRfzW3QJr456l.jpg,train,2.0000,0.401,
1549,2_741_jpg.rf.ZRwJmDug7TKaVgwebdfT.jpg,train,2.0000,0.400,
1550,2_742_jpg.rf.GMzezRafUKyJC3ld7FVG.jpg,train,2.0000,0.401,
1551,2_794_jpg.rf.t3OFuRK3ssVChfBDN18B.jpg,train,2.0000,0.401,
1552,2_831_jpg.rf.GF7yv7VLAx1viJK6doYx.jpg,train,2.0000,0.400,
1553,2_833_jpg.rf.uvT2ZOCZTh5hEIUvWlVW.jpg,train,2.0000,0.400,
1554,2_895_jpg.rf.XIfJsJR1niH8jjkzVWHN.jpg,train,2.0000,0.400,
1555,2_902_jpg.rf.Cv99a3P0nkQQwGCrvJGU.jpg,train,2.0000,0.400,
1556,2_929_jpg.rf.MauQFKm9mdUsUEht1oro.jpg,train,2.0000,0.401,
1557,2_941_jpg.rf.g9AoGb49dEwTtYqmRhsX.jpg,train,2.0000,0.401,
1558,2_967_jpg.rf.PxUf0zQvWIxUF3Ork1LT.jpg,train,2.0000,0.400,
1559,2_983_jpg.rf.O53hb0c6bZHLr6znZSak.jpg,train,2.0000,0.401,
1560,3576683_20150827120529_jpg.rf.ztURmVsIDzKmGutr7WKn.jpg,train,2.0000,0.401,
1561,93a6b99f1e1303ca8e497fc8f2d88957_jpg.rf.mzVTWj0ABk5XqTC5d2QJ.jpg,train,2.0000,0.400,
1562,Bus-Damri-Trans-Mataram-widiodono_b_jpg.rf.EjwkAQ92Xia3iJ8Voxns.jpg,train,2.0000,0.400,
1563,YIYzEUhXWShtyxR-1600x900-noPad_jpg.rf.Hb2mDhfpow5EP2sMa4M2.jpg,train,2.0000,0.400,
1564,ZhongTong_jpg.rf.rJM92w5Hz2Gpilu1mEeu.jpg,train,2.0000,0.400,
1565,gol2_11_jpg.rf.XrzuzIPLCLxYaQwIHR8a.jpg,train,2.0000,0.400,
1566,gol2_17_jpg.rf.Ll71pVtTW6HlzV5auEcA.jpg,train,2.0000,0.400,
1567,gol2_26_jpg.rf.ETWsxnIwUyBHp2Wga8Mp.jpg,train,2.0000,0.400,
1568,gol2_27_jpg.rf.fLIyuKSaled4Nxe59GwI.jpg,train,2.0000,0.400,
1569,gol2_43_jpg.rf.h39lyIBHHhDRKei0N8Iv.jpg,train,2.0000,0.400,
1570,gol2_62_jpg.rf.tzrC0joEvyTaLOeATpYB.jpg,train,2.0000,0.400,
1571,gol2_63_jpg.rf.OT4WrzpKOsXBgt1QFeeA.jpg,train,2.0000,0.401,
1572,modifikasi-2Bbak-2Btruk-2Bcanter_jpg.rf.h9TCbZ4z4gubZnsFL2bz.jpg,train,2.0000,0.400,
1573,202101087761540_jpg.rf.u4MNu1jAgd1kd99mzXon.jpg,valid,2.0000,0.400,
1574,202103220442866_jpg.rf.V1tLW5HlNxsv7oAf4uIj.jpg,valid,2.0000,0.400,
1575,damri-3_jpg.rf.eXxIWJptdhuaw2q9N7S9.jpg,valid,2.0000,0.401,
1576,gol5_36_jpg.rf.aSBv0eSVA8AFdWjoXdMr.jpg,valid,2.0000,0.400,
1577,1_1_jpg.rf.SZ7yetOhQSShmXal2O1J.jpg,test,2.0000,0.401,
1578,bak-2Btruk-2Bwarna-2Bkuning-2Bmerah-3_jpg.rf.gwKMQ2XzaP9fFuUfZ2ik.jpg,test,2.0000,0.400,
1579,-_57_jpg.rf.Rl9E7Xo7wPDCwMA6Kmyw.jpg,train,3.0000,0.400,
1580,2_323_jpg.rf.BpmQqO6I6jDSCIU6rw8J.jpg,train,3.0000,0.400,
1581,2_361_jpg.rf.yrbp6z1VUwzLy2hPqalP.jpg,train,3.0000,0.400,
1582,2_469_jpg.rf.2cSjT9Cn6h0SWf1RYpnL.jpg,train,3.0000,0.400,
1583,2_631_jpg.rf.ynvggIcXoSD4KB9Sp2Gq.jpg,train,3.0000,0.400,
1584,2_645_jpg.rf.J8qXn9sZ4zpA456PLgFL.jpg,train,3.0000,0.400,
1585,2_762_jpg.rf.FE0WIecEtS3BmXkbPs79.jpg,train,3.0000,0.400,
1586,2_797_jpg.rf.eikbbuRzfmU53YSvBcDe.jpg,train,3.0000,0.403,
1587,2_83_jpg.rf.jAEayBr7FxdjPjRarYMo.jpg,train,3.0000,0.400,
1588,2_865_jpg.rf.zSORo0A9djWgcWh6upUT.jpg,train,3.0000,0.401,
1589,2_970_jpg.rf.8V5azG7E1jDGqXkNYFCC.jpg,train,3.0000,0.400,
1590,gol2_21_jpg.rf.vdXODALCSA5AZE1iGihj.jpg,train,3.0000,0.400,
1591,gol2_29_jpg.rf.WOobQZ1hneAwWXgRKvAb.jpg,train,3.0000,0.400,
1592,gol5_68_jpg.rf.9p4e9JcG1YRfNl4Cwr7J.jpg,valid,3.0000,0.401,
1593,2_499_jpg.rf.coF8LMdnQYZ1mRVlNFtL.jpg,train,4.0000,0.400,
1594,gol5_26_jpg.rf.cb0WjVEdrC16R703KUem.jpg,valid,4.0000,0.400,
1595,gol5_38_jpg.rf.70RVTPo7uWe6ASGsiWLW.jpg,valid,4.0000,0.400,
1596,2_256_jpg.rf.JCbVFDUe4FEJPpaGUHhH.jpg,train,5.0000,0.400,
1597,2_259_jpg.rf.Rbip20Qy94ekgwGUn12i.jpg,train,8.0000,0.400,
